"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","R","S","Chain","Dataset","Ontology","Model","Cluster_plt"
"98","K13
(25)","GO:0006974","cellular response to DNA damage stimulus",0.56,"81/549",9.36627699809784e-07,7.53638526451221e-05,5.98159483420333e-05,"853821/855642/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/854063",14,"K13 (25)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",13
"99","K13
(25)","GO:0006259","DNA metabolic process",0.6,"95/549",1.00753813696687e-06,7.53638526451221e-05,5.98159483420333e-05,"853821/855642/852245/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/854063",15,"K13 (25)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",13
"100","K13
(25)","GO:0033554","cellular response to stress",0.6,"110/549",7.86072797756091e-06,0.000419987466229683,0.000333342148822884,"853821/855642/855448/856305/851391/853371/851671/853327/851266/850297/850793/855621/855950/853747/854063",15,"K13 (25)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",13
"101","K13
(25)","GO:0051716","cellular response to stimulus",0.68,"146/549",1.08869155908459e-05,0.000508963303872047,0.000403961867976125,"853821/855642/855448/856305/851391/853371/851671/853327/851266/850297/850793/851023/855621/855950/852119/853747/854063",17,"K13 (25)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",13
"102","K13
(25)","GO:0006950","response to stress",0.6,"121/549",2.85616873447507e-05,0.00108921230758118,0.000864502872890209,"853821/855642/855448/856305/851391/853371/851671/853327/851266/850297/850793/855621/855950/853747/854063",15,"K13 (25)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",13
"103","K13
(25)","GO:0050896","response to stimulus",0.68,"163/549",5.71702570155063e-05,0.00152726258027138,0.00121218138935134,"853821/855642/855448/856305/851391/853371/851671/853327/851266/850297/850793/851023/855621/855950/852119/853747/854063",17,"K13 (25)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",13
"104","K13
(25)","GO:0033260","nuclear DNA replication",0.2,"18/549",0.000743215541330487,0.00817537095463536,0.00648875488096586,"851391/856237/850297/850793/855621",5,"K13 (25)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",13
"105","K13
(25)","GO:0044786","cell cycle DNA replication",0.2,"18/549",0.000743215541330487,0.00817537095463536,0.00648875488096586,"851391/856237/850297/850793/855621",5,"K13 (25)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",13
"106","K13
(25)","GO:0006270","DNA replication initiation",0.2,"21/549",0.0016065238011061,0.0162389162598292,0.0128887542506947,"853821/852245/850793/855621/855950",5,"K13 (25)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",13
"107","K15
(23)","GO:0033554","cellular response to stress",0.565217391304348,"110/549",8.36776355883609e-05,0.0263584552103337,0.0243986369031326,"854674/852130/854941/851464/852700/850844/851246/851856/853798/856854/852786/856191/850519",13,"K15 (23)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",15
"108","K15
(23)","GO:0006950","response to stress",0.565217391304348,"121/549",0.000245886862102103,0.0267644673745935,0.0247744610284458,"854674/852130/854941/851464/852700/850844/851246/851856/853798/856854/852786/856191/850519",13,"K15 (23)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",15
"109","K15
(23)","GO:0050896","response to stimulus",0.652173913043478,"163/549",0.000337885933132199,0.0267644673745935,0.0247744610284458,"850811/854674/853690/852130/854941/851464/852700/850844/851246/851856/853798/856854/852786/856191/850519",15,"K15 (23)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",15
"110","K15
(23)","GO:1901135","carbohydrate derivative metabolic process",0.304347826086957,"37/549",0.000395520472735252,0.0267644673745935,0.0247744610284458,"853690/852857/851464/850844/853798/852303/850519",7,"K15 (23)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",15
"111","K15
(23)","GO:0051716","cellular response to stimulus",0.608695652173913,"146/549",0.000424832815469738,0.0267644673745935,0.0247744610284458,"850811/854674/852130/854941/851464/852700/850844/851246/851856/853798/856854/852786/856191/850519",14,"K15 (23)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",15
"112","K18
(24)","GO:1902850","microtubule cytoskeleton organization involved in mitosis",0.291666666666667,"23/549",1.886431884044e-05,0.00549891288328759,0.00505194425590109,"852099/851957/853041/854555/856577/852249/856263",7,"K18 (24)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",18
"113","K18
(24)","GO:0007010","cytoskeleton organization",0.458333333333333,"68/549",3.25379460549562e-05,0.00549891288328759,0.00505194425590109,"852099/852787/851957/850639/853041/854555/856458/856577/855555/852249/856263",11,"K18 (24)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",18
"114","K18
(24)","GO:0007052","mitotic spindle organization",0.25,"20/549",9.39343348450903e-05,0.00863391011432004,0.00793211922679667,"851957/853041/854555/856577/852249/856263",6,"K18 (24)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",18
"115","K18
(24)","GO:0000278","mitotic cell cycle",0.625,"142/549",0.000117498557445477,0.00863391011432004,0.00793211922679667,"854370/852099/853100/852787/855636/854249/851957/850639/852274/853041/854555/856458/856577/852249/856263",15,"K18 (24)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",18
"116","K18
(24)","GO:0007051","spindle organization",0.25,"21/549",0.000127720563821302,0.00863391011432004,0.00793211922679667,"851957/853041/854555/856577/852249/856263",6,"K18 (24)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",18
"117","K19
(16)","GO:0006333","chromatin assembly or disassembly",0.5625,"34/549",3.80667599120913e-08,9.09795561898982e-06,5.77011939720121e-06,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",19
"118","K19
(16)","GO:0034293","sexual sporulation",0.3125,"11/549",4.4645019818923e-06,0.000342533642819402,0.000217242213459564,"855701/852295/855700/852294/853766",5,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",19
"119","K19
(16)","GO:0043935","sexual sporulation resulting in formation of a cellular spore",0.3125,"11/549",4.4645019818923e-06,0.000342533642819402,0.000217242213459564,"855701/852295/855700/852294/853766",5,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",19
"120","K19
(16)","GO:0006325","chromatin organization",0.5625,"58/549",5.73278063296071e-06,0.000342533642819402,0.000217242213459564,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",19
"121","K19
(16)","GO:0030435","sporulation resulting in formation of a cellular spore",0.3125,"14/549",1.83774323178051e-05,0.000732034387325903,0.00046427197434455,"855701/852295/855700/852294/853766",5,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",19
"122","K19
(16)","GO:0006259","DNA metabolic process",0.4375,"95/549",0.0111742719287403,0.0422541602375979,0.0267984984550279,"851691/855976/851811/852295/851810/855700/852283",7,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",19
"123","K19
(16)","GO:0006281","DNA repair",0.375,"72/549",0.0113149215699007,0.0422541602375979,0.0267984984550279,"851691/851811/852295/851810/855700/852283",6,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",19
"124","K29
(20)","GO:0042254","ribosome biogenesis",0.75,"22/549",3.17726343908839e-20,4.86121306180523e-18,4.18060978827419e-18,"854221/852569/853048/853784/851497/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",15,"K29 (20)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",29
"125","K29
(20)","GO:0022613","ribonucleoprotein complex biogenesis",0.75,"23/549",9.05346672732405e-20,6.9259020464029e-18,5.95622811008161e-18,"854221/852569/853048/853784/851497/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",15,"K29 (20)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",29
"126","K29
(20)","GO:0006364","rRNA processing",0.65,"17/549",3.06731332127803e-18,1.17324734538885e-16,1.00898464515725e-16,"854221/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",13,"K29 (20)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",29
"127","K29
(20)","GO:0016072","rRNA metabolic process",0.65,"17/549",3.06731332127803e-18,1.17324734538885e-16,1.00898464515725e-16,"854221/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",13,"K29 (20)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",29
"128","K29
(20)","GO:0034470","ncRNA processing",0.7,"22/549",5.19303785589126e-18,1.58906958390273e-16,1.36658890944507e-16,"854221/853996/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",14,"K29 (20)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",29
"129","K31
(19)","GO:0006810","transport",0.578947368421053,"86/549",1.99742508266457e-05,0.00469743789326076,0.00405716633156125,"852960/851597/853729/854447/851211/855418/851417/853361/853406/855387/854183",11,"K31 (19)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",31
"130","K31
(19)","GO:0071702","organic substance transport",0.473684210526316,"59/549",4.14810753766009e-05,0.00469743789326076,0.00405716633156125,"852960/854447/851211/855418/851417/853361/853406/855387/854183",9,"K31 (19)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",31
"131","K31
(19)","GO:0071705","nitrogen compound transport",0.421052631578947,"47/549",5.88252354980457e-05,0.00469743789326076,0.00405716633156125,"852960/854447/851211/855418/853361/853406/855387/854183",8,"K31 (19)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",31
"132","K31
(19)","GO:0072594","establishment of protein localization to organelle",0.263157894736842,"15/549",6.88269288389856e-05,0.00469743789326076,0.00405716633156125,"852960/855418/853361/855387/854183",5,"K31 (19)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",31
"133","K31
(19)","GO:0051234","establishment of localization",0.578947368421053,"101/549",0.000102373338040765,0.00558958425702575,0.00482771109918553,"852960/851597/853729/854447/851211/855418/851417/853361/853406/855387/854183",11,"K31 (19)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",31
"134","K31
(19)","GO:0015031","protein transport",0.315789473684211,"32/549",0.000384525258899871,0.0131219244599581,0.0113333760517857,"852960/855418/853361/853406/855387/854183",6,"K31 (19)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",31
"135","K31
(19)","GO:0016192","vesicle-mediated transport",0.263157894736842,"22/549",0.000517620502706864,0.0135704557333612,0.0117207714836048,"852960/853729/853361/853406/854183",5,"K31 (19)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",31
"136","K31
(19)","GO:0051179","localization",0.578947368421053,"138/549",0.00200535618271327,0.0364974825253815,0.031522791924756,"852960/851597/853729/854447/851211/855418/851417/853361/853406/855387/854183",11,"K31 (19)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",31
"137","K32
(14)","GO:0000727","double-strand break repair via break-induced replication",0.357142857142857,"10/549",1.15318573669355e-06,0.000113276074800143,7.43537172992735e-05,"852501/852673/852258/856680/850980",5,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"138","K32
(14)","GO:0033260","nuclear DNA replication",0.428571428571429,"18/549",1.29212252623738e-06,0.000113276074800143,7.43537172992735e-05,"852501/852673/852258/856680/850980/853244",6,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"139","K32
(14)","GO:0044786","cell cycle DNA replication",0.428571428571429,"18/549",1.29212252623738e-06,0.000113276074800143,7.43537172992735e-05,"852501/852673/852258/856680/850980/853244",6,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"140","K32
(14)","GO:0006270","DNA replication initiation",0.428571428571429,"21/549",3.63322026219051e-06,0.000238884232239026,0.00015680213763138,"852501/852673/852258/856680/850980/853244",6,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"141","K32
(14)","GO:0065004","protein-DNA complex assembly",0.428571428571429,"24/549",8.66744372827622e-06,0.000379922950089441,0.000249379082708298,"852501/852673/852258/856680/850980/853244",6,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"142","K32
(14)","GO:0006302","double-strand break repair",0.428571428571429,"43/549",0.000305597431235324,0.00730655676499003,0.00479597882512853,"852501/852673/852258/851772/856680/850980",6,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"143","K32
(14)","GO:0006261","DNA-dependent DNA replication",0.428571428571429,"47/549",0.000510169919294695,0.00789262875144147,0.0051806728646644,"852501/852673/852258/856680/850980/853244",6,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"144","K32
(14)","GO:0006260","DNA replication",0.428571428571429,"51/549",0.000810808763565562,0.0112233002535654,0.00736690510940455,"852501/852673/852258/856680/850980/853244",6,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"145","K32
(14)","GO:0006259","DNA metabolic process",0.5,"95/549",0.00453920093238847,0.0386190360220059,0.0253492972087611,"852501/852673/852258/851772/856680/850980/853244",7,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"146","K32
(14)","GO:0006281","DNA repair",0.428571428571429,"72/549",0.0052758149776789,0.0405758934344354,0.0266337663528013,"852501/852673/852258/851772/856680/850980",6,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"147","K32
(14)","GO:0050896","response to stimulus",0.642857142857143,"163/549",0.00699883530726774,0.0405758934344354,0.0266337663528013,"852501/852673/853283/853671/852258/851772/856394/856680/850980",9,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"148","K32
(14)","GO:0006974","cellular response to DNA damage stimulus",0.428571428571429,"81/549",0.00966342263268021,0.0484874953764364,0.031826893102804,"852501/852673/852258/851772/856680/850980",6,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"149","K32
(14)","GO:0006325","chromatin organization",0.357142857142857,"58/549",0.0105284923223268,0.0485788329959991,0.0318868465533074,"852501/851772/856680/850980/853244",5,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","BP","Bayesian: chain 5",32
"150","K3
(12)","GO:0032787","monocarboxylic acid metabolic process",0.583333333333333,"14/549",8.94588576861862e-10,1.87863601140991e-07,1.77034371000032e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Bayesian",676000,NA,7,"Timecourse","BP","Bayesian: chain 7",3
"151","K3
(12)","GO:0019752","carboxylic acid metabolic process",0.583333333333333,"19/549",1.26055222536154e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Bayesian",676000,NA,7,"Timecourse","BP","Bayesian: chain 7",3
"152","K3
(12)","GO:0006082","organic acid metabolic process",0.583333333333333,"20/549",1.92336875100776e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Bayesian",676000,NA,7,"Timecourse","BP","Bayesian: chain 7",3
"153","K3
(12)","GO:0043436","oxoacid metabolic process",0.583333333333333,"20/549",1.92336875100776e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Bayesian",676000,NA,7,"Timecourse","BP","Bayesian: chain 7",3
"154","K3
(12)","GO:0006091","generation of precursor metabolites and energy",0.5,"12/549",2.17902679819912e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/856314/850317/850614/856044",6,"K3 (12)","Bayesian",676000,NA,7,"Timecourse","BP","Bayesian: chain 7",3
"155","K5
(7)","GO:0045229","external encapsulating structure organization",0.714285714285714,"38/549",2.32844840622948e-05,0.00036090950296557,0.000318629781905087,"850891/853693/850812/855562/856893",5,"K5 (7)","Bayesian",676000,NA,7,"Timecourse","BP","Bayesian: chain 7",5
"156","K5
(7)","GO:0071555","cell wall organization",0.714285714285714,"38/549",2.32844840622948e-05,0.00036090950296557,0.000318629781905087,"850891/853693/850812/855562/856893",5,"K5 (7)","Bayesian",676000,NA,7,"Timecourse","BP","Bayesian: chain 7",5
"157","K5
(7)","GO:0071554","cell wall organization or biogenesis",0.714285714285714,"42/549",3.89542135301428e-05,0.000402526873144809,0.000355371772555689,"850891/853693/850812/855562/856893",5,"K5 (7)","Bayesian",676000,NA,7,"Timecourse","BP","Bayesian: chain 7",5
"158","K5
(7)","GO:0031505","fungal-type cell wall organization",0.571428571428571,"29/549",0.000198481730354762,0.0015382334102494,0.001358032891901,"850891/853693/850812/856893",4,"K5 (7)","Bayesian",676000,NA,7,"Timecourse","BP","Bayesian: chain 7",5
"159","K5
(7)","GO:0071852","fungal-type cell wall organization or biogenesis",0.571428571428571,"32/549",0.000296415147334555,0.00183777391347424,0.00162248291172599,"850891/853693/850812/856893",4,"K5 (7)","Bayesian",676000,NA,7,"Timecourse","BP","Bayesian: chain 7",5
"160","K9
(20)","GO:0006302","double-strand break repair",0.4,"43/549",4.59928254816304e-05,0.011452213544926,0.0110382781155913,"850584/853752/854315/850719/854198/855459/856254/850540",8,"K9 (20)","Bayesian",676000,NA,7,"Timecourse","BP","Bayesian: chain 7",9
